transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2906,21,2746,2017-12-22,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
2907,21,1656,2017-07-25,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
2908,86,1722,2017-02-22,1.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
2909,38,1664,2017-01-25,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
2910,22,1122,2017-08-17,1.0,Approved,3.0,1.0,1.0,1.0,60.34,45.26,1970-01-01
2911,81,850,2017-02-24,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
2912,18,2347,2017-10-04,1.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
2913,5,1396,2017-04-06,1.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
2914,10,3391,2017-02-10,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
2915,1,1546,2017-09-18,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
2916,40,2465,2017-08-24,1.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
2917,90,2072,2017-11-29,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
2918,35,299,2017-07-02,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
2919,81,1912,2017-04-23,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
2920,34,2179,2017-01-07,0.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
2921,1,1329,2017-02-14,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
2922,67,414,2017-01-09,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
2923,48,1606,2017-11-10,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
2924,58,2189,2017-07-08,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
2925,0,1480,2017-11-16,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
2926,22,1783,2017-11-11,1.0,Approved,3.0,1.0,1.0,1.0,60.34,45.26,1970-01-01
2927,35,3198,2017-09-20,1.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
2928,41,2330,2017-10-23,0.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
2929,65,1615,2017-02-15,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
2930,92,2131,2017-09-20,0.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
2931,17,1905,2017-12-20,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
2932,37,21,2017-08-17,1.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
2933,26,238,2017-09-14,0.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
2934,57,673,2017-12-28,0.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
2935,0,1910,2017-09-06,1.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
2936,88,1581,2017-11-24,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
2937,54,1665,2017-07-23,1.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
2938,63,3315,2017-09-29,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
2939,59,2455,2017-08-10,0.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
2940,0,395,2017-04-02,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
2941,75,115,2017-12-16,1.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
2942,51,2717,2017-07-04,1.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
2943,0,820,2017-01-06,0.0,Approved,4.0,1.0,3.0,1.0,71.16,56.93,1970-01-01
2944,80,2849,2017-06-22,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
2945,0,3465,2017-10-19,0.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
2946,9,3375,2017-01-25,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
2947,70,1136,2017-07-16,1.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
2948,0,3212,2017-09-14,0.0,Approved,1.0,1.0,1.0,1.0,1163.77,507.58,1970-01-01
2949,3,93,2017-08-26,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
2950,30,447,2017-12-30,0.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
2951,30,986,2017-10-16,1.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
2952,80,1140,2017-08-24,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
2953,0,1410,2017-10-31,1.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
2954,5,795,2017-09-05,0.0,Approved,2.0,1.0,2.0,1.0,1129.13,677.48,1970-01-01
2955,97,3172,2017-10-23,1.0,Approved,1.0,1.0,1.0,1.0,202.62,151.96,1970-01-01
2956,54,1506,2017-09-05,0.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
2957,0,1912,2017-11-22,0.0,Approved,4.0,2.0,2.0,1.0,12.01,7.21,1970-01-01
2958,1,1764,2017-03-30,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
2959,23,180,2017-12-19,1.0,Approved,6.0,4.0,3.0,1.0,688.63,612.88,1970-01-01
2960,95,864,2017-09-08,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
2961,3,1308,2017-08-15,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
2962,77,348,2017-01-15,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
2963,66,74,2017-10-16,1.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
2964,40,2471,2017-11-09,0.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
2965,17,2311,2017-10-25,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
2966,1,1372,2017-10-22,1.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
2967,0,308,2017-05-18,1.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
2968,70,509,2017-10-02,1.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
2969,45,424,2017-02-08,1.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
2970,70,2226,2017-09-15,1.0,Approved,5.0,1.0,2.0,1.0,495.72,297.43,1970-01-01
2971,50,1125,2017-07-02,1.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
2972,75,1933,2017-02-04,0.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
2973,4,2174,2017-02-11,0.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
2974,46,3232,2017-12-22,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
2975,8,1699,2017-10-10,1.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
2976,62,2908,2017-10-29,0.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
2977,4,1725,2017-10-31,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
2978,75,182,2017-01-17,1.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
2979,85,9,2017-03-06,0.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
2980,89,1461,2017-11-29,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
2981,75,2375,2017-10-05,1.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
2982,81,614,2017-06-16,0.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
2983,10,849,2017-11-15,0.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
2984,0,3042,2017-02-20,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
2985,21,3232,2017-01-29,1.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
2986,17,2144,2017-10-24,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
2987,0,1136,2017-01-13,1.0,Approved,3.0,1.0,1.0,1.0,175.89,131.92,1970-01-01
2988,42,2656,2017-04-04,1.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
2989,93,1840,2017-07-12,0.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
2990,43,2984,2017-03-30,1.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
2991,0,812,2017-04-10,1.0,Approved,1.0,1.0,1.0,1.0,1294.66,507.58,1970-01-01
2992,34,3054,2017-04-21,0.0,Approved,6.0,2.0,2.0,1.0,774.53,464.72,1970-01-01
2993,9,552,2017-03-17,0.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
2994,41,2072,2017-12-09,1.0,Approved,1.0,2.0,1.0,1.0,416.98,312.74,1970-01-01
2995,21,1723,2017-04-14,0.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
2996,32,951,2017-12-24,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
2997,97,1822,2017-09-02,0.0,Approved,1.0,1.0,1.0,1.0,202.62,151.96,1970-01-01
2998,56,3406,2017-06-11,0.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
2999,38,725,2017-09-28,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
3000,79,1169,2017-01-30,0.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
3001,16,683,2017-03-19,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
3002,25,3268,2017-02-22,0.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
3003,87,200,2017-02-15,1.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
3004,69,502,2017-03-06,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
3005,1,205,2017-03-02,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
3006,40,1113,2017-03-12,1.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
3007,45,2523,2017-11-14,1.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
3008,18,2725,2017-01-13,0.0,Approved,1.0,1.0,1.0,1.0,575.27,431.45,1970-01-01
3009,33,1627,2017-11-18,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
3010,33,1422,2017-05-30,1.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
3011,35,112,2017-06-19,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
3012,67,2645,2017-03-12,1.0,Approved,1.0,1.0,1.0,1.0,1071.23,380.74,1970-01-01
3013,82,192,2017-01-08,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
3014,0,3148,2017-11-05,1.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
3015,92,1690,2017-08-22,1.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
3016,31,2251,2017-06-26,0.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
3017,75,2601,2017-04-10,1.0,Approved,2.0,3.0,1.0,1.0,1873.97,863.95,1970-01-01
3018,78,3198,2017-08-23,1.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
3019,43,2681,2017-09-13,0.0,Approved,1.0,1.0,1.0,1.0,1151.96,649.49,1970-01-01
3020,0,1525,2017-12-06,0.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
3021,32,360,2017-12-22,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
3022,88,1773,2017-04-10,1.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
3023,79,647,2017-01-20,0.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
3024,59,3036,2017-02-22,0.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
3025,97,245,2017-12-18,1.0,Approved,1.0,1.0,1.0,1.0,202.62,151.96,1970-01-01
3026,16,2574,2017-01-15,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
3027,17,202,2017-11-28,0.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
3028,91,342,2017-07-04,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
3029,2,73,2017-07-15,0.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
3030,73,3413,2017-05-23,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
3031,0,548,2017-09-14,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
3032,50,118,2017-10-21,0.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
3033,64,1120,2017-02-15,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
3034,97,356,2017-03-28,1.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
3035,9,2498,2017-07-16,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
3036,27,2730,2017-11-21,0.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
3037,38,2617,2017-01-22,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
3038,45,2391,2017-03-15,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
3039,89,697,2017-12-19,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
3040,92,551,2017-05-31,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
3041,6,3334,2017-02-15,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
3042,24,3102,2017-04-05,1.0,Approved,1.0,2.0,1.0,1.0,1777.8,820.78,1970-01-01
3043,40,787,2017-08-08,1.0,Approved,4.0,1.0,2.0,1.0,1458.17,874.9,1970-01-01
3044,65,707,2017-11-16,1.0,Approved,3.0,1.0,1.0,1.0,1807.45,778.69,1970-01-01
3045,79,2495,2017-09-05,0.0,Approved,6.0,1.0,1.0,1.0,1555.58,818.01,1970-01-01
3046,48,1302,2017-12-01,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
3047,55,659,2017-08-06,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
3048,4,678,2017-03-22,0.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
3049,5,2886,2017-09-27,1.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
3050,44,3146,2017-03-04,1.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
3051,71,280,2017-09-29,1.0,Approved,1.0,1.0,2.0,1.0,1842.92,1105.75,1970-01-01
3052,17,59,2017-04-10,1.0,Approved,3.0,3.0,1.0,1.0,1362.99,57.74,1970-01-01
3053,92,1896,2017-05-19,0.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
3054,63,2228,2017-07-15,1.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
3055,86,775,2017-01-30,0.0,Approved,4.0,1.0,1.0,1.0,235.63,125.07,1970-01-01
3056,39,1660,2017-07-01,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
3057,92,122,2017-08-30,0.0,Approved,3.0,1.0,1.0,1.0,1415.01,1259.36,1970-01-01
3058,26,2301,2017-12-25,1.0,Approved,3.0,1.0,1.0,1.0,1992.93,762.63,1970-01-01
3059,32,3337,2017-11-27,1.0,Approved,2.0,1.0,1.0,1.0,642.7,211.37,1970-01-01
3060,3,935,2017-04-14,0.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
3061,19,903,2017-10-17,0.0,Approved,4.0,2.0,2.0,1.0,12.01,7.21,1970-01-01
3062,15,2067,2017-05-04,1.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
3063,73,3012,2017-02-10,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
3064,36,308,2017-06-24,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
3065,76,221,2017-12-12,0.0,Approved,3.0,1.0,3.0,1.0,642.31,513.85,1970-01-01
3066,72,188,2017-07-24,0.0,Approved,4.0,1.0,1.0,1.0,912.52,141.4,1970-01-01
3067,32,385,2017-01-26,0.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
3068,12,1148,2017-01-14,1.0,Approved,2.0,1.0,1.0,1.0,1765.3,709.48,1970-01-01
3069,10,562,2017-05-09,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
3070,16,417,2017-07-08,1.0,Approved,6.0,1.0,2.0,1.0,1661.92,1479.11,1970-01-01
3071,31,1913,2017-05-29,0.0,Approved,2.0,1.0,1.0,1.0,230.91,173.18,1970-01-01
3072,56,1207,2017-01-07,0.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
3073,38,1280,2017-06-16,1.0,Approved,5.0,1.0,1.0,1.0,2091.47,388.92,1970-01-01
3074,99,2073,2017-02-26,1.0,Approved,5.0,2.0,3.0,1.0,1720.7,1531.42,1970-01-01
3075,87,856,2017-12-18,1.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
3076,29,1001,2017-11-18,1.0,Approved,6.0,2.0,1.0,1.0,543.39,407.54,1970-01-01
3077,33,1253,2017-09-18,0.0,Approved,2.0,1.0,1.0,1.0,1311.44,1167.18,1970-01-01
3078,40,660,2017-05-13,0.0,Approved,5.0,2.0,1.0,1.0,1894.19,598.76,1970-01-01
3079,11,1095,2017-07-11,0.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
3080,46,2914,2017-06-08,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
3081,36,3330,2017-10-25,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
3082,27,1092,2017-01-16,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
3083,45,99,2017-06-15,0.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
3084,53,2481,2017-06-02,1.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
3085,0,3042,2017-03-11,0.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
3086,1,2425,2017-10-13,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
3087,53,1313,2017-09-23,0.0,Approved,4.0,1.0,1.0,1.0,795.34,101.58,1970-01-01
3088,87,835,2017-05-30,0.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
3089,96,3339,2017-10-28,1.0,Approved,3.0,2.0,3.0,1.0,1172.78,1043.77,1970-01-01
3090,2,1419,2017-03-26,1.0,Approved,1.0,1.0,1.0,1.0,71.49,53.62,1970-01-01
3091,10,2854,2017-10-08,1.0,Approved,1.0,1.0,1.0,1.0,1945.43,333.18,1970-01-01
3092,83,2190,2017-04-24,0.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
3093,77,1547,2017-10-09,1.0,Approved,6.0,2.0,1.0,1.0,1240.31,795.1,1970-01-01
3094,46,1863,2017-01-24,1.0,Approved,4.0,1.0,3.0,1.0,1793.43,248.82,1970-01-01
3095,30,815,2017-12-03,0.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
3096,0,3252,2017-05-22,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
3097,70,336,2017-09-01,0.0,Approved,6.0,2.0,1.0,1.0,1036.59,206.35,1970-01-01
3098,67,2083,2017-12-02,0.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
3099,0,3313,2017-05-18,1.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
3100,97,2701,2017-03-23,1.0,Approved,1.0,1.0,1.0,1.0,202.62,151.96,1970-01-01
3101,83,201,2017-03-21,1.0,Approved,1.0,3.0,1.0,1.0,2083.94,675.03,1970-01-01
3102,10,3003,2017-08-24,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
3103,5,3114,2017-05-27,0.0,Approved,5.0,4.0,3.0,1.0,574.64,459.71,1970-01-01
3104,0,1833,2017-12-20,1.0,Approved,6.0,1.0,3.0,1.0,363.01,290.41,1970-01-01
3105,7,3105,2017-07-10,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
3106,62,2816,2017-10-08,1.0,Approved,1.0,1.0,1.0,1.0,478.16,298.72,1970-01-01
3107,54,1613,2017-11-19,0.0,Approved,3.0,1.0,1.0,1.0,1292.84,13.44,1970-01-01
3108,88,2796,2017-10-09,0.0,Approved,6.0,1.0,1.0,1.0,1198.46,381.1,1970-01-01
3109,49,926,2017-08-19,1.0,Approved,5.0,2.0,1.0,1.0,533.51,400.13,1970-01-01
3110,48,182,2017-12-17,0.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
3111,38,610,2017-05-16,1.0,Approved,1.0,1.0,1.0,1.0,1577.53,826.51,1970-01-01
3112,82,656,2017-05-05,1.0,Approved,2.0,2.0,1.0,1.0,1538.99,829.65,1970-01-01
3113,27,1493,2017-04-28,0.0,Approved,5.0,1.0,3.0,1.0,1057.51,154.4,1970-01-01
3114,6,2899,2017-05-28,1.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
3115,82,2729,2017-10-08,0.0,Approved,6.0,1.0,2.0,1.0,1148.64,689.18,1970-01-01
3116,14,1092,2017-06-11,0.0,Approved,5.0,1.0,1.0,1.0,1386.84,1234.29,1970-01-01
3117,0,2494,2017-02-18,1.0,Approved,6.0,2.0,1.0,1.0,544.05,376.84,1970-01-01
3118,7,3176,2017-01-11,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
3119,91,669,2017-10-16,0.0,Approved,1.0,1.0,1.0,1.0,100.35,75.26,1970-01-01
3120,17,528,2017-04-12,1.0,Approved,1.0,1.0,2.0,1.0,1024.66,614.8,1970-01-01
3121,45,827,2017-05-05,1.0,Approved,1.0,1.0,1.0,1.0,441.49,84.99,1970-01-01
3122,27,925,2017-12-14,1.0,Approved,5.0,1.0,1.0,1.0,499.53,388.72,1970-01-01
3123,8,3289,2017-03-31,0.0,Approved,1.0,2.0,1.0,1.0,1703.52,1516.13,1970-01-01
3124,49,1647,2017-02-27,1.0,Approved,1.0,1.0,1.0,1.0,1061.56,733.58,1970-01-01
3125,51,3384,2017-03-07,0.0,Approved,4.0,1.0,2.0,1.0,2005.66,1203.4,1970-01-01
3126,42,456,2017-05-06,0.0,Approved,4.0,2.0,1.0,1.0,1810.0,1610.9,1970-01-01
3127,15,339,2017-04-10,1.0,Approved,6.0,1.0,3.0,1.0,958.74,748.9,1970-01-01
3128,44,1599,2017-11-06,0.0,Approved,3.0,1.0,1.0,1.0,1769.64,108.76,1970-01-01
3129,95,2654,2017-07-19,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
3130,30,3404,2017-10-13,1.0,Approved,1.0,1.0,2.0,1.0,748.17,448.9,1970-01-01
3131,28,628,2017-03-06,1.0,Approved,6.0,1.0,1.0,1.0,1216.14,1082.36,1970-01-01
3132,52,634,2017-12-13,1.0,Approved,4.0,2.0,1.0,1.0,1280.28,829.51,1970-01-01
3133,95,1481,2017-01-24,1.0,Approved,2.0,1.0,1.0,1.0,569.56,528.43,1970-01-01
3134,48,2975,2017-07-14,1.0,Approved,3.0,1.0,1.0,1.0,1762.96,950.52,1970-01-01
3135,69,157,2017-04-16,1.0,Approved,2.0,2.0,1.0,1.0,792.9,594.68,1970-01-01
3136,6,2850,2017-06-16,0.0,Approved,4.0,1.0,2.0,1.0,227.88,136.73,1970-01-01
3137,56,1913,2017-01-21,1.0,Approved,4.0,1.0,1.0,1.0,183.86,137.9,1970-01-01
3138,64,728,2017-10-09,0.0,Approved,5.0,1.0,1.0,1.0,1469.44,596.55,1970-01-01
3139,90,2661,2017-02-27,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
3140,13,3364,2017-07-07,0.0,Approved,1.0,1.0,1.0,1.0,1163.89,589.27,1970-01-01
3141,10,47,2017-07-26,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
3142,10,1599,2017-08-17,1.0,Approved,3.0,3.0,1.0,1.0,1466.68,363.25,1970-01-01
3143,19,479,2017-08-10,0.0,Approved,4.0,2.0,2.0,1.0,12.01,7.21,1970-01-01
3144,63,558,2017-01-30,1.0,Approved,1.0,1.0,1.0,1.0,1483.2,99.59,1970-01-01
3145,57,1754,2017-07-29,1.0,Approved,3.0,3.0,1.0,1.0,1890.39,260.14,1970-01-01
3146,47,3165,2017-06-25,0.0,Approved,5.0,2.0,3.0,1.0,1720.7,1531.42,1970-01-01
3147,39,3089,2017-07-22,1.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
3148,66,1227,2017-10-18,0.0,Approved,2.0,2.0,3.0,1.0,590.26,525.33,1970-01-01
3149,85,303,2017-11-17,1.0,Approved,3.0,1.0,1.0,1.0,752.64,205.36,1970-01-01
3150,68,1473,2017-05-14,1.0,Approved,4.0,1.0,1.0,1.0,1636.9,44.71,1970-01-01
3151,72,1006,2017-06-19,0.0,Approved,6.0,1.0,1.0,1.0,360.4,270.3,1970-01-01
3152,11,639,2017-02-21,0.0,Approved,2.0,1.0,2.0,1.0,1274.93,764.96,1970-01-01
3153,46,392,2017-07-14,0.0,Approved,1.0,1.0,3.0,1.0,1289.85,74.51,1970-01-01
3154,80,723,2017-01-10,1.0,Approved,4.0,3.0,3.0,1.0,1073.07,933.84,1970-01-01
3155,32,3487,2017-05-17,0.0,Approved,2.0,1.0,2.0,1.0,1179.0,707.4,1970-01-01
3156,7,2410,2017-10-29,0.0,Approved,5.0,2.0,3.0,1.0,980.37,234.43,1970-01-01
3157,35,3390,2017-12-05,0.0,Approved,2.0,1.0,1.0,1.0,1403.5,954.82,1970-01-01
3158,89,2891,2017-03-15,0.0,Approved,2.0,1.0,1.0,1.0,1812.75,582.48,1970-01-01
3159,36,1736,2017-09-29,1.0,Approved,1.0,1.0,3.0,1.0,945.04,507.58,1970-01-01
3160,81,1660,2017-08-02,1.0,Approved,6.0,1.0,1.0,1.0,586.45,521.94,1970-01-01
3161,9,1120,2017-03-15,1.0,Approved,4.0,2.0,1.0,1.0,742.54,667.4,1970-01-01
